"DisMod II input and output, database QIMD 5 2011","","","","","","","","","","",""
"Males, Disease: CHD (Rates * ), sex: Males","","","","","","","","","","",""
"Written 05/12/2016, 23:21:03","","","","","","","","","","",""
"Age","Prevalence (rates)","Remission (rates)","Mortality (rates)","Incidence (rates)","Prevalence (rates)","Remission (rates)","Case fatality (rates)","Duration (years)","Mortality (rates)","RR mortality (number)","Age of onset (years)"
"0","0.0038","0.0000","0.0000","0.0000","0.0038","0.0000","0.0000","33.0298","0.0000","1.0004","0.5000"
"1","0.0035","0.0000","0.0000","0.0000","0.0038","0.0000","0.0000","32.1941","0.0000","1.0000","1.5000"
"2","0.0019","0.0000","0.0000","0.0000","0.0038","0.0000","0.0000","31.2529","0.0000","0.0000","2.5000"
"3","0.0002","0.0000","0.0000","0.0000","0.0038","0.0000","0.0000","30.2646","0.0000","1.1008","3.5000"
"4","0.0000","0.0000","0.0000","0.0000","0.0038","0.0000","0.0002","29.2711","0.0000","3.2566","4.5000"
"5","0.0000","0.0000","0.0000","0.0000","0.0038","0.0000","0.0004","28.2819","0.0000","6.3895","5.5000"
"6","0.0000","0.0000","0.0000","0.0000","0.0038","0.0000","0.0006","27.2985","0.0000","7.3768","6.5000"
"7","0.0000","0.0000","0.0000","0.0000","0.0038","0.0000","0.0007","26.3191","0.0000","6.5076","7.5000"
"8","0.0001","0.0000","0.0000","0.0000","0.0038","0.0000","0.0006","25.3393","0.0000","5.0385","8.5000"
"9","0.0003","0.0000","0.0000","0.0000","0.0038","0.0000","0.0002","24.3530","0.0000","2.3677","9.5000"
"10","0.0003","0.0000","0.0000","0.0000","0.0038","0.0000","0.0000","23.3589","0.0000","1.0000","10.5000"
"11","0.0002","0.0000","0.0000","0.0000","0.0038","0.0000","0.0000","22.3621","0.0000","1.0000","11.5000"
"12","0.0001","0.0000","0.0000","0.0000","0.0038","0.0000","0.0006","21.3719","0.0000","5.9178","12.5000"
"13","0.0000","0.0000","0.0000","0.0000","0.0038","0.0000","0.0040","20.4223","0.0000","28.6623","13.5000"
"14","0.0000","0.0000","0.0000","0.0000","0.0038","0.0000","0.0103","19.5666","0.0000","61.4064","14.5000"
"15","0.0000","0.0000","0.0000","0.0000","0.0038","0.0000","0.0204","18.8628","0.0001","97.0397","15.5000"
"16","0.0000","0.0000","0.0000","0.0000","0.0036","0.0000","0.0348","0.0000","0.0001","129.0089","0.0000"
"17","0.0000","0.0000","0.0000","0.0000","0.0035","0.0000","0.0517","0.0000","0.0002","151.4755","0.0000"
"18","0.0000","0.0000","0.0000","0.0000","0.0033","0.0000","0.0692","0.0000","0.0002","165.5897","0.0000"
"19","0.0000","0.0000","0.0000","0.0000","0.0030","0.0000","0.0852","0.0000","0.0003","172.6102","0.0000"
"20","0.0000","0.0000","0.0000","0.0000","0.0027","0.0000","0.0977","0.0000","0.0003","173.0041","0.0000"
"21","0.0000","0.0000","0.0000","0.0000","0.0024","0.0000","0.1045","20.4748","0.0003","166.6513","21.5000"
"22","0.0000","0.0000","0.0000","0.0000","0.0022","0.0000","0.1044","21.6851","0.0002","153.6675","22.5000"
"23","0.0000","0.0000","0.0000","0.0000","0.0019","0.0000","0.0985","22.9602","0.0002","136.7509","23.5000"
"24","0.0001","0.0000","0.0000","0.0000","0.0017","0.0000","0.0887","24.1792","0.0002","117.9664","24.5000"
"25","0.0001","0.0000","0.0000","0.0000","0.0016","0.0000","0.0768","25.2395","0.0001","98.8252","25.5000"
"26","0.0001","0.0000","0.0000","0.0000","0.0014","0.0000","0.0648","26.0736","0.0001","80.8313","26.5000"
"27","0.0001","0.0000","0.0000","0.0000","0.0013","0.0000","0.0544","26.6640","0.0001","65.6326","27.5000"
"28","0.0000","0.0000","0.0000","0.0000","0.0012","0.0000","0.0471","0.0000","0.0001","54.4814","0.0000"
"29","0.0000","0.0000","0.0000","0.0000","0.0011","0.0000","0.0425","0.0000","0.0000","46.7755","0.0000"
"30","0.0000","0.0000","0.0000","0.0000","0.0010","0.0000","0.0400","27.4415","0.0000","41.4507","30.5000"
"31","0.0000","0.0000","0.0000","0.0001","0.0010","0.0000","0.0387","27.5507","0.0000","37.5249","31.5000"
"32","0.0000","0.0000","0.0000","0.0002","0.0011","0.0000","0.0379","27.6377","0.0000","34.1662","32.5000"
"33","0.0004","0.0000","0.0001","0.0005","0.0014","0.0000","0.0369","27.7050","0.0001","30.7208","33.5000"
"34","0.0014","0.0000","0.0001","0.0008","0.0020","0.0000","0.0350","27.7362","0.0001","26.8378","34.5000"
"35","0.0028","0.0000","0.0001","0.0013","0.0030","0.0000","0.0324","27.7079","0.0001","22.7754","35.5000"
"36","0.0045","0.0000","0.0001","0.0017","0.0044","0.0000","0.0293","27.6018","0.0001","18.8529","36.5000"
"37","0.0066","0.0000","0.0001","0.0022","0.0063","0.0000","0.0261","27.4077","0.0002","15.3023","37.5000"
"38","0.0091","0.0000","0.0002","0.0026","0.0086","0.0000","0.0230","27.1246","0.0002","12.2833","38.5000"
"39","0.0119","0.0000","0.0002","0.0029","0.0114","0.0000","0.0203","26.7598","0.0002","9.9032","39.5000"
"40","0.0149","0.0000","0.0002","0.0032","0.0145","0.0000","0.0182","26.3278","0.0003","8.1663","40.5000"
"41","0.0183","0.0000","0.0003","0.0034","0.0178","0.0000","0.0167","25.8459","0.0003","6.9442","41.5000"
"42","0.0220","0.0000","0.0003","0.0035","0.0214","0.0000","0.0157","25.3284","0.0003","6.1076","42.5000"
"43","0.0259","0.0000","0.0004","0.0036","0.0251","0.0000","0.0151","24.7867","0.0004","5.5516","43.5000"
"44","0.0300","0.0000","0.0004","0.0037","0.0289","0.0000","0.0149","24.2288","0.0004","5.1759","44.5000"
"45","0.0344","0.0000","0.0005","0.0039","0.0330","0.0000","0.0148","23.6604","0.0005","4.9031","45.5000"
"46","0.0391","0.0000","0.0005","0.0042","0.0373","0.0000","0.0148","23.0848","0.0006","4.6783","46.5000"
"47","0.0440","0.0000","0.0006","0.0045","0.0419","0.0000","0.0149","22.5044","0.0006","4.4725","47.5000"
"48","0.0491","0.0000","0.0007","0.0048","0.0468","0.0000","0.0151","21.9215","0.0007","4.2694","48.5000"
"49","0.0543","0.0000","0.0008","0.0051","0.0520","0.0000","0.0154","21.3386","0.0008","4.0701","49.5000"
"50","0.0597","0.0000","0.0009","0.0054","0.0575","0.0000","0.0157","20.7575","0.0009","3.8783","50.5000"
"51","0.0651","0.0000","0.0011","0.0055","0.0632","0.0000","0.0161","20.1801","0.0010","3.6972","51.5000"
"52","0.0705","0.0000","0.0012","0.0056","0.0690","0.0000","0.0165","19.6077","0.0011","3.5290","52.5000"
"53","0.0758","0.0000","0.0014","0.0056","0.0748","0.0000","0.0170","19.0414","0.0013","3.3740","53.5000"
"54","0.0810","0.0000","0.0015","0.0055","0.0805","0.0000","0.0176","18.4817","0.0014","3.2310","54.5000"
"55","0.0862","0.0000","0.0017","0.0055","0.0861","0.0000","0.0181","17.9291","0.0016","3.0985","55.5000"
"56","0.0915","0.0000","0.0018","0.0056","0.0916","0.0000","0.0186","17.3833","0.0017","2.9754","56.5000"
"57","0.0969","0.0000","0.0020","0.0057","0.0972","0.0000","0.0191","16.8440","0.0019","2.8609","57.5000"
"58","0.1026","0.0000","0.0021","0.0061","0.1028","0.0000","0.0196","16.3104","0.0020","2.7545","58.5000"
"59","0.1086","0.0000","0.0022","0.0065","0.1087","0.0000","0.0201","15.7817","0.0022","2.6549","59.5000"
"60","0.1148","0.0000","0.0024","0.0071","0.1148","0.0000","0.0205","15.2576","0.0024","2.5611","60.5000"
"61","0.1213","0.0000","0.0026","0.0077","0.1213","0.0000","0.0210","14.7383","0.0026","2.4718","61.5000"
"62","0.1280","0.0000","0.0028","0.0084","0.1282","0.0000","0.0216","14.2245","0.0028","2.3860","62.5000"
"63","0.1350","0.0000","0.0030","0.0091","0.1355","0.0000","0.0222","13.7175","0.0030","2.3034","63.5000"
"64","0.1422","0.0000","0.0033","0.0098","0.1432","0.0000","0.0229","13.2189","0.0033","2.2256","64.5000"
"65","0.1498","0.0000","0.0037","0.0104","0.1511","0.0000","0.0236","12.7301","0.0036","2.1529","65.5000"
"66","0.1577","0.0000","0.0041","0.0111","0.1594","0.0000","0.0244","12.2521","0.0039","2.0857","66.5000"
"67","0.1660","0.0000","0.0045","0.0118","0.1680","0.0000","0.0253","11.7857","0.0043","2.0240","67.5000"
"68","0.1748","0.0000","0.0048","0.0126","0.1769","0.0000","0.0262","11.3310","0.0046","1.9677","68.5000"
"69","0.1840","0.0000","0.0052","0.0134","0.1861","0.0000","0.0271","10.8877","0.0050","1.9161","69.5000"
"70","0.1936","0.0000","0.0056","0.0143","0.1956","0.0000","0.0280","10.4555","0.0055","1.8683","70.5000"
"71","0.2036","0.0000","0.0061","0.0153","0.2055","0.0000","0.0289","10.0337","0.0060","1.8240","71.5000"
"72","0.2138","0.0000","0.0066","0.0164","0.2158","0.0000","0.0299","9.6217","0.0065","1.7828","72.5000"
"73","0.2242","0.0000","0.0071","0.0174","0.2265","0.0000","0.0308","9.2189","0.0070","1.7446","73.5000"
"74","0.2348","0.0000","0.0078","0.0186","0.2376","0.0000","0.0318","8.8244","0.0076","1.7090","74.5000"
"75","0.2458","0.0000","0.0084","0.0197","0.2491","0.0000","0.0328","8.4376","0.0082","1.6754","75.5000"
"76","0.2571","0.0000","0.0092","0.0209","0.2610","0.0000","0.0338","8.0579","0.0088","1.6438","76.5000"
"77","0.2690","0.0000","0.0099","0.0220","0.2732","0.0000","0.0348","7.6847","0.0095","1.6142","77.5000"
"78","0.2815","0.0000","0.0106","0.0232","0.2856","0.0000","0.0359","7.3177","0.0103","1.5865","78.5000"
"79","0.2946","0.0000","0.0113","0.0244","0.2983","0.0000","0.0372","6.9577","0.0111","1.5595","79.5000"
"80","0.3078","0.0000","0.0121","0.0255","0.3111","0.0000","0.0386","6.6068","0.0120","1.5318","80.5000"
"81","0.3210","0.0000","0.0130","0.0266","0.3240","0.0000","0.0401","6.2691","0.0130","1.5026","81.5000"
"82","0.3338","0.0000","0.0141","0.0277","0.3367","0.0000","0.0419","5.9515","0.0141","1.4707","82.5000"
"83","0.3460","0.0000","0.0154","0.0286","0.3493","0.0000","0.0438","5.6637","0.0153","1.4363","83.5000"
"84","0.3572","0.0000","0.0170","0.0294","0.3614","0.0000","0.0459","5.4148","0.0166","1.4041","84.5000"
"85","0.3676","0.0000","0.0187","0.0300","0.3731","0.0000","0.0480","5.2099","0.0179","1.3786","85.5000"
"86","0.3770","0.0000","0.0204","0.0302","0.3840","0.0000","0.0503","5.0456","0.0193","1.3634","86.5000"
"87","0.3855","0.0000","0.0221","0.0300","0.3939","0.0000","0.0526","4.9073","0.0207","1.3618","87.5000"
"88","0.3929","0.0000","0.0237","0.0294","0.4025","0.0000","0.0548","4.7656","0.0221","1.3785","88.5000"
"89","0.3992","0.0000","0.0251","0.0284","0.4097","0.0000","0.0571","4.5772","0.0234","1.4212","89.5000"
"90","0.4044","0.0000","0.0263","0.0271","0.4154","0.0000","0.0592","4.3936","0.0246","1.3672","90.5000"
"91","0.4085","0.0000","0.0273","0.0255","0.4193","0.0000","0.0612","4.2610","0.0257","1.3605","91.5000"
"92","0.4114","0.0000","0.0282","0.0238","0.4214","0.0000","0.0630","4.1423","0.0265","1.3538","92.5000"
"93","0.4131","0.0000","0.0288","0.0219","0.4218","0.0000","0.0645","4.0371","0.0272","1.3468","93.5000"
"94","0.4136","0.0000","0.0293","0.0200","0.4204","0.0000","0.0658","3.9449","0.0276","1.3396","94.5000"
"95","0.4131","0.0000","0.0295","0.0181","0.4175","0.0000","0.0667","3.8654","0.0278","1.3320","95.5000"
"96","0.4120","0.0000","0.0294","0.0164","0.4130","0.0000","0.0674","3.7987","0.0278","1.3241","96.5000"
"97","0.4106","0.0000","0.0290","0.0149","0.4071","0.0000","0.0677","3.7449","0.0276","1.3160","97.5000"
"98","0.4091","0.0000","0.0279","0.0137","0.4002","0.0000","0.0678","3.7048","0.0271","1.3076","98.5000"
"99","0.4080","0.0000","0.0260","0.0128","0.3924","0.0000","0.0675","3.6793","0.0265","1.2989","99.5000"
"100+","0.4076","0.0000","0.0230","0.0125","0.3841","0.0000","0.0670","3.6702","0.0257","1.2898","103.8164"
"","","","","","","","","","","",""
"All ages","0.0455","NA","0.0014","0.0037","0.0468","0.0000","0.0290","13.6057","0.0014","5.9985","63.3986"
